id,title,author,grade,text,char,valence,arousal,dominance
31559,Roses are red.....,linda,6,الورود حمراء، البنفسج زرقاء، سأجعلك تُمَثِّل.,59,3.485148429870605,3.3314359188079834,3.325915098190308
20156,Who Are You?,linda,6,من انت لتجرحني هكذا من انت لتتركنا هكذا من انت لتعطينا الالم من انت انت يا صديقي او عدوي. من هو ذلك الشخص الذي رباني ان احبه كثيرا من انت لتعطينا الكثير من الالم من انت.,234,2.3330955505371094,3.425602912902832,3.057203769683838
111082,HIV,lindelwa,6,من أين أتيتم ؟ من خلقكم الذي خلقكم ؟ لماذا جئتم لتهلكوا أنفسنا ؟ قتلتم أحباءنا ، فقتلتم أحباءنا ، فقتلتم أحباءنا ، فقتلتم أحباءنا ، فقتلتم آباءنا ، فأهلكتم ، وابتعدوا عنا ، وما نحن بحاجتكم ، وما نحن بحاجتكم إلى ذلك .,197,2.331028938293457,3.5976078510284424,3.219871282577514
15690,Spring Days,lindsay,6,أيام الربيع لا تكون أبداً زرقاء، الشمس تخرج من السماء بالنسبة لك. اللون الأكثر شيوعاً هو الأخضر، ستحتاج إلى ارتداء واقي من الشمس. يوم بجانب النهر قد يبدو كئيباً، ولكن ليس كما ترى زهرة أخرى.,224,3.167945384979248,3.1365091800689697,3.234654426574707
29788,Dreams,lindsay,6,كما تنام صامتاً في سريرك، الأفكار التي لا تشغل عقلك عادة تملأ رأسك. أشياء بسيطة، أحياناً لا تكون منطقية، لكن بطريقة ما يمكنك أن تراها أكثر من مجرد لمحة عابرة. أحلام، أحياناً تشعر بأنها حقيقية جداً،,429,3.073838233947754,3.260351181030273,3.101958036422729
53299,My Family and Me,lindsay,6,أختي في الخامسة، تجلس على خلايا النحل، أختي في الثانية، يمكنها ربط حذائها، أمي لطيفة، يمكنها لف النرد، أبي رائع،,193,3.627304792404175,3.5167369842529297,3.3254504203796387
39853,Uncle Fred,lindsay,6,شعرت بالسوء الشديد على العم (فريد) لا يوجد الكثير من الشعر على رأسه وما هو أسوأ هو بالكاد يسمع,144,2.397759199142456,3.10276746749878,2.919561624526977
63699,Zits,lindsay,6,عندما كنت في السابعة، سخر منه الأطفال في المدرسة، عندما كنت في الثامنة حصلت على اثنين آخرين، تمنيت أن يخرجوا من الباب. عندما كان عمري تسعة ثلاثة آخرين جاء. لم ينظر أي منهم إلى نفس الشيء. عندما كان عمري عشرة، كان علي أن أقرر. أطفيء الزيتز؟ أم أختبئ؟ قررت أن أفجرهم، يا له من خطأ. لم يكن أحد سعيداً بالفوضى التي قمت بها.,358,2.4535694122314453,3.2632148265838623,2.9832353591918945
18075,Yellow,lindsay,6,أصفر هو صوت من a و a نجم و a ماء هو a نجم و a رملي و a مشمس هو بوصة هو أصفر a أصفر a أصفر هو أصفر هو أصفر هو أصفر هو أصفر هو a نجم و a نجم و a رملي و هو مشمس شاطىء قيادة بوصة هو أصفر a أصفر هو أصفر هو أصفر هو أصفر هو أصفر هو منعش هو أصفر هو منعش.,372,3.812135219573975,3.431455612182617,3.229738712310791
19408,Love,lindsay,6,أحب كل شيء في حياتي، أحب كل شيء في حياتي أحب، أحب، أحب، أحب، أحب، أنا أحب حتى أنا أحب الملابس التي وضعها الرب على ظهري,250,4.368382930755615,3.8910813331604,3.3754894733428955
