id,title,author,grade,text,char,valence,arousal,dominance
105658,My Dog,danielle,7,كلبي لديه وجه طويل ذو وجه طويل ذو مرة تبوّل في حالة والديّ إنه ينام على سريري لكنني أتأكد دائماً من أنه يتغذى أنه يتجوّل طوال اليوم أراهن أنه يتمنى لو كان في الخليج كلبي,316,3.013554573059082,3.280062675476074,3.1742618083953857
17844,Sometimes I Wonder,danielle,7,عندما أجلس لأأكل أتساءل إن كانت هذه الوجبة جيدة بالنسبة لي، عندما أستلقي في سريري أتساءل إن كان علي النهوض بدلاً من ذلك، عندما أنظر في المرآة أتساءل إن كان من الممكن أن تكون أكثر وضوحاً قليلاً،,538,2.56261682510376,3.18427848815918,2.90327787399292
28485,My pet,danielle,7,إن معطفها منفض كما يمكن أن يكون الوجه في ذلك بوحشية مع الشطرنج الشقراء التي تتدفق على نطاق واسع في بحر مشعر لا نهاية له. الحصول على معطفها سوف يكون عظيم جدا لأنها تتحرك بسرعة سريعة جدا التفاف حولها والقبض على انجراف حتى مع الشعر في وجهها انها تتحرك بمعدل جيد.,274,3.362443447113037,3.3546950817108154,3.234724998474121
54041,Kitten,danielle,7,ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه,201,3.7806363105773926,3.5351574420928955,3.3011395931243896
18441,G&apos;s Place,danielle,7,ذهبت إلى مكان 2 ج ووجدت الكثير من الطعام ثم عدت إلى المنزل و قفزت في حوض الاستحمام. ذهبت إلى مكان 2 ج و قمت بتصفيف شعري، في وقت لاحق شعرت بشيء على لساني. ذهبت إلى مكان 2 ج و قفزت في البركة ثم حاول شخص ما أن يبيع لي أداة.,243,3.014540910720825,3.358071804046631,3.1293859481811523
36284,September Sunrise,danielle,7,"""أوراق الحياة المتغيّرة"" ""والقلوب المتغيّرة"" ""والصيف المُحْطَر"" ""والملابس تُجَرَّفُ بعيداً"" ""الملابس تَذْهبُ على بيع الأولادِ"" ""مدارس شاحبه"" ""وافتَحَة المَدارس المجتمعيّة"" ""وَتَغْلِقُ مَسْتَغْلِقَةَ مَوْقِفَةَ الشواطئِ"" ""والطقس البارد الدافئ""",373,3.308661699295044,3.539179563522339,3.1801178455352783
63826,Me and Myself,danielle,7,أحب أن أكون وحيداً لا أحب أن أكون منزعجاً عندما يكون الجميع في المنزل أحب أن أكون وحيداً,107,2.6525564193725586,3.1408817768096924,3.047527551651001
110687,Recovery,danielle,7,كل شخص يحشدني ويريحني، لكنه لن يكتفي بالإستيقاظ مع الصابون. يأس، أستطيع أن أشعر به وهو يأكل طريقه داخلي، أشعر أني قد تم تغليفي ووضعي بعيداً، ما زلت أنتظر أن أتحرر. لقد طلب مني ألا أفكر بنفسي كضحية، لكنه جعلني أدرك أكثر. أن الناس استيقظوا فجأة، واهتموا بي أكثر من ذي قبل. آمل، فجأة يجد طريقه إلى قلبي، والآن أتساءل لماذا لم يكن هناك منذ البداية.,1094,3.1223268508911133,3.44114351272583,3.141830921173096
110688,The Friendship Game,danielle,7,الاصدقاء الاعظم في الجوار والاصدقاء الحقيقيون ليسوا الاصدقاء الذين يمكنك سحبهم من الضياع والعثور عليهم. انهم يلتصقون بك كالغراء ولا يسمحون لك بالذهاب من خلال الشمس والعواصف والاضافات وحتى الثلج. الامر ليس حول ما اذا كانوا يتذكرون عيد ميلادك او اذا كانوا اروع الاطفال في المدرسة. انا لا اريد ان اكون الاذكى او الاسرع في المسبح. ماذا لو كانوا اغنياء ومن يهتم اذا كانوا فقراء؟ الاصدقاء الحقيقيون هم الاصدقاء الحقيقيون الموالون ، الطيبون ، المساندون ، الاصدقاء الحقيقيون بالتأكيد. الاذكياء في سرير الزهرة ، العلامة العليا في الصف. الاصدقاء الحقيقيون هم الذين يقفون الى جانبك وياخذون قنبلة قوية. احفظهم كالذهب ، عاملهم بالمثل. لانه اذا كنت صديق حقيقي ، فستفوز بلعبة الصداقة. وعندما تفوز وتكون صديقا ظاهريا بكل الطرق ، صديق حقيقي سوف تجده وسوف تشكر القدر الذي تجده كل يوم.,865,3.4846463203430176,3.4062705039978027,3.357686281204224
17330,From My Experience,danielle,7,من عيني، لا أعتقد أن الغد سيأتي من أذني، أسمع شخصًا يقفز بفرح من يدي، أشعر بشخص يقطعني بعلب من أنفي، أشم رائحة الورود الحمراء من فمي، أتذوق جزءًا لذيذًا من الأرض مما أسمعه، أشعر بالرائحة، الذوق،,370,3.723208904266357,3.7949700355529785,3.287684440612793
