id,title,author,grade,text,char,valence,arousal,dominance
119003,Twinkling Star,sophia,7,أنا نجمة في السماء و نجمة دائماً ما تكون عالية أشرقت مشرقة مثل الشمس دائماً ما أحظى بالمرح. أنا أتألق في الليل بينما ينظر الناس إلى ارتفاعي,213,3.72459888458252,3.477996826171875,3.312554359436035
98865,Fishy &amp; BertFish {Haiku},sophie,7,(ب) أبناء عمومة، ولكن ليس حقاً & lt; bry & gt; هم حقاً رائعون!,89,3.872957706451416,3.6262412071228014,3.319659948348999
113709,Bullying,sophie,7,أكبر المخاوف التي لا طائل منها تركت كل شيء وحيد منخفض و بلا حياة أنت تفعل كل ذلك من أجل الإهانات المرحة لا أحد يساعد في الثرثرة باليد,125,2.2012205123901367,3.241341352462769,2.8834354877471924
113628,Bullying,sophie,7,كيف تتفوق على خفض احترام شخص ما لذاته لمجرد كونه لئيماً؟ إنهم يضعون ابتسامة وهمية يتظاهرون بأنهم على ما يرام، ويصدقون أن كل شيء سيزول. ليس فقط اللكم والضرب. الكلمات تؤلم. الكلمات تؤلم. السمنة، القبيحة، الغبية، عديمة القيمة. بالنسبة للبعض لا تعني شيئاً إلا للآخرين يمكن أن تلحق الضرر الحقيقي. يشارك الناس في التفكير في أنها متعة بينما لا يعرفون الألم الذي يعطونه للجميع. كل ما يريدونه هو صديق حقيقي بينما تجعلون حياتكم تريد أن تنتهي. التفكير في أن هذا رائع ولكن ببساطة أن تكون قاسياً، والتسلط ليس على ما يرام إذا كنا نحتاج إلى التخلص منه.,585,2.282595634460449,3.4389808177948,3.13139009475708
52301,Santa&apos;s Reindeer,sophie,7,بزائج جداً من الراقصة والفارسة من جبال الألب السويسرية وصاحبة الموهبة اثنين من دونة واحدة قبيحة ثم هناك مذنّب رنة فضائية اصطدمت في مذنّب يطير عبر السماء,362,3.4034228324890137,3.4656529426574707,3.229273557662964
118854,Love,sophie,7,الحب هو معادلة لم يجد أحد الحل لها بعد,119,3.693652629852295,3.376261234283448,3.2808353900909424
96925,The World,sophie,7,أنا أنظر إلى الأسفل من الأعلى، ملتصقاً على السطح مثل حمامة. لا يوجد شيء أكثر واقعية، من الطريقة التي يبنى بها العالم، فنائياً جداً. عندما تنظر بعمق، سترى، كيف يكون العالم حراً جداً. كبيراً وذهنياً، كم هو جميل جداً. من المبنى الكبير لبرج إيفل، إلى الأرض السماوية مع الأزهار. لا يوجد مكان لا تجد فيه السعادة، الأماكن التي تعتقد أنها سيئة هي الأفضل. إنها مثل أي إنسان آخر، تنظر إلى أين يفترض أن يكون قلبهم.,608,3.668495178222656,3.504845142364502,3.2868478298187256
49370,Finger Problem,sophie,7,عندما كان (مايك) يستخدم أزرار خارقة، لصنع نموذج خاص، وضع إصبعه في أنفه، وجعل نفسه في وضع حرج! لقد رأيت ذلك يضرب هناك، هناك، كما هو واضح تماماً، اتصلنا بسيارة اسعاف عائلتنا، وسمعنا صوتها، وسمعنا صوتها، وحلقة الضربة! لقد كان يتسابق إلى المستشفى، ووضع في سرير، واصبعه كان قد خدر كثيراً، عندما كان عالقاً في رأسه! الطبيب قال، آه، لدي كزهة لهذا،,741,3.2296078205108643,3.723035097122192,3.257243394851685
113717,Bob Shaw,"sophie, riley, jada",7,هنا يرقد هنا (بوب شاو)، (بوب شو) خرق القانون. بدأ يدخن عندما كان في السابعة، والآن هو في طريقه إلى السماء. هنا يرقد (بوب شاو)، لم يتوقف عن التدخين،,303,3.1721529960632324,3.3999359607696533,3.270296573638916
108533,My President,soren,7,منظري قوي كالحديد. تكلّم بكلمات الحق ولا تخذلك. هو دعاه. هو حكيم ذو حكمة قوية. هو مسمّى. كل كلمة يقول يقول بها يقول الحق. بكل كلمة يقولها يشجعك. بكل خطوة يأخذها نتبعه في رحلته. هو معصم.,341,3.413302659988404,3.2150821685791016,3.3265373706817627
83184,roses,spencer,7,(الوروز هي (حمر الأززرق و (سوجر) حلو و كذلك أنت,65,3.8737943172454834,3.3609981536865234,3.2959225177764893
33113,My Dog,spencer gaudet,7,كان لدي كلب صغير اسمه كان (جاك) لقد كان يتغوط في كل مكان على السكة الحديدية,136,2.534613609313965,3.2416701316833496,3.0429224967956543
105490,Spring,ssaammaanntthhaa,7,الربيع هو هنا أفضل وقت في السنة نحب أن نهرب نريد أن نحظى بوقت ممتع قد ثار الربيع نحن جميعاً شباب,158,3.7058193683624254,3.495065927505493,3.374382257461548
