id,title,author,grade,text,char,valence,arousal,dominance
56763,My Self,justin,7,عيوني سوداء، أسناني ضخمة وجهي يبدو كحذاء لدي قدمان يساران لكن يدان يمنى أن يتبادلا,135,2.592627048492432,3.261939525604248,2.960016250610352
16833,The Way I Love You,justin,7,وجهك ناعم وجميل كأزهار الربيع. عيناك هما الأكثر لونًا ظل المحيط الأزرق. خيوط طويلة من الشعر تطفو في الهواء لساعات لا نهاية لها. الحب لا يبدأ حتى كيف أشعر لك. لن تكون هناك علاقة أخرى,440,4.132014274597168,3.839132785797119,3.317699909210205
24688,A monkey i would be,justin,7,إذا كان بإمكاني أن أكون أي حيوان أردت أن أكونه سأكون قرداً وأقفز من خلال الأشجار لأكلت الكثير من الثمار,798,3.3935141563415527,3.2715625762939453,3.2585794925689697
67258,School,justin,7,المدرسة تساعدك على تعلم أن هذا هو الواجب الممتع,47,3.855406522750856,3.442505359649658,3.402733564376831
80929,&apos;&apos;Hockey&apos;&apos;,justin,7,يُؤكّدُ، يُصوّرُ، يُصوّرُ، يَمْرّرُ، يَجْعلُ الهوكي,66,3.1695709228515625,3.154701232910156,3.210117816925049
80931,&apos;&apos;People&apos;&apos;,justin,7,طويل، قصير، مُمتن، يعيش في البيت,45,3.048779010772705,2.908172607421875,3.1676275730133057
29826,Dogs Outside,justin,7,كانت هناك هذه الكلاب السوداء في الخارج في حديقة أصحابها ذات يوم. لعب الكلاب وصرخت وظهرت جميلة جدا بالقرب من بعضها البعض. لذلك ذهب المالك إلى الخارج لمشاهدة وكان سعيدا مشاهدتهم يلعبون. ثم التقط كلا منهم مثل الرضع وأخذهم في الداخل لليلة. ثم ذهبا إلى النوم مع المالك وكانا يحملان وكان لديهما نوم جيد وحظيا بنوم جيد.,372,3.7926297187805176,3.4410951137542725,3.273016929626465
29828,Dogs Outside,justin,7,كانت هناك هذه الكلاب السوداء في الخارج في حديقة أصحابها ذات يوم. لعب الكلاب وصرخت وبدا لطيف جدا معا. لذلك ذهب المالك إلى الخارج لمشاهدة وكان سعيدا مشاهدتهم اللعب. ثم التقط كلا منهم مثل الأطفال وأخذهم في الداخل لليلة. ثم ذهبا إلى النوم مع مالك وكانا يحملان وحظيا بنوم جيد.,373,3.80792236328125,3.4493885040283203,3.274019956588745
44461,Need a Friend,justin,7,إذا كنت بحاجة إلى صديق لا تنظر إلى شخص غريب تعرفه في النهاية سأكون دائماً هناك عندما تكون في شك وعندما تكون في خطر,175,3.143359661102295,3.3160462379455566,3.299905776977539
44456,Soul,justin,7,ان المشاعر التي تُدفع الى حفرة تفرغ جزءا من الروح كيفية ملء الفجوة بين الرأس ، القلب ، والروح تحتاج فقط الى ايجاد طريقة لتحرير الألم . لملء الفراغ من الألم الذي تحتاج الى كسبه ، كسب الانضمام الى العقل البشري والاستيلاء على قبضة من الألم وجعله حرا لكي يتحرر من الداخل .,443,2.782888412475586,3.291121244430542,3.0891191959381104
44637,Need a Friend,justin,7,إذا كنت بحاجة إلى صديق لا تنظر إلى شخص غريب تعرفه في النهاية سأكون دائماً هناك عندما تكون في شك وعندما تكون في خطر,176,3.144817590713501,3.307980537414551,3.30070424079895
101415,An Average Car,justin,7,إن عائلتي عبارة عن سيارة متوسطة مع بعض الخدوش الطفيفة ولكنها لا تزال تسير على طول. إن والدي هو عجلة القيادة الثابتة، التي توجهنا من خلال العقبات المعقدة التي تواجهها عائلتنا باستمرار. إن أمي هي المطاط القاسي حول الإطار المعدني للإطارات، والتي تمتص كل المطبات المزعجة حتى نتمكن من أن نكون مرتاحين. إن أخي هو الراديو، الذي يوفر تسلية مستمرة ولكن مزعجة في بعض الأحيان. وأنا أنا ضوء القبة غير الواضح، الذي لا يعرفون أنه موجود حتى يحتاجون إليه.,568,3.0210752487182617,3.0191242694854736,3.1529321670532227
16661,FISHING,justin,7,تذهب في الصباح كما تختلس الشمس على الجبل. العشب رطب و بارد على اللمس. ثم تمسك بعتادك وتوجه إلى البحيرة. الشمس قد ارتفعت قليلا. الأسماك تقفز من البحيرة اللامعة اللامعة. الآن أنت تصطاد.,258,3.416467666625977,3.269087791442871,3.27180290222168
31594,Art,justin,7,الفن هو مضحك نوعاً ما بطريقة ما أحياناً جيده من يوم صعب طويل وصعب شرح كيف أشعر من خلال هذه الطريقة التي يمكن أن أرسم بها,165,4.039950847625732,3.6922531127929688,3.367909669876098
35999,The Regretful Man,justin,7,رجل داس على نملة يتسرع لحياته الى شجرة حيّ يصل الى شجرة الحياة. وجلس على خلية. كان عاليا كعملة وصعبا كما لو كان مصنوعا من حديد. فركض من النحل فهرب فسارع الى البركة ولكن الآن لا نقطة لها.,284,2.7350189685821533,3.401383638381958,3.0440680980682373
15096,The Game,justin,7,انها نهاية التاسع. (ضربت في الثامن.) أنا أخلع قبعتي لأنها دورتي للمضرب. لدينا اللعبة التي فازت حتى يصلوا الى الطريق الصحيح. انهم يربحون بمقدار ثلاثة نحن لدينا ثلاثة على. أنا آتي الى الطبق حيث تجعلني الرماية أبدو مثل الطعم. هو يرمي الكرة عالياً وداخلاً. أنا أقفز بسرعة، لأنني متفاجئة. الموم يدعو الكرة بينما أقف طويلاً. الرمية يرمي الكرة منخفضة وداخلاً. 'رميتي المفضلة،' أقول قبل أن أأرجح. أرجح مضربي بقوة واجعل الاتصال. أنا أحدق في الكرة وهي تطير بعيداً جداً. لا أصدق أنني جعلتها تبدو كنجم بعيد. لقد ضربت ضربة كبيرة. نحن نفوز بالمباراة.,639,3.525404930114746,3.5366432666778564,3.3674776554107666
21440,My shoes,justin,7,احذية رياضية تركض ، تقفز ، تقفز ، تحشر الاصدقاء عند احذيتي .,81,2.928525924682617,3.416080474853516,3.144930124282837
21444,My Ant,justin,7,نملة واحدة للسير، نملة واحدة للركض، نملة واحدة للسقوط على وكسر بينما أنت تمشي. النمل قد يضر بالرغم من أنك ربما كسرته. لذا لا تمشي عليه، وربما النملة ستشعر بتحسن -- ليس وكأنه سيشعر عندما تخطو عليه.,225,2.543909072875977,3.216709613800049,3.104989767074585
30324,I Used To Be...,justin,7,لقد اعتدت أن أكون مؤخره ورقيه الآن أنا كتاب كنت صخرة في مؤخرة التربة الآن أنا الجزء من المنزل الذي كنت فيه مؤخره بطاطس الآن أنا بطاطس مقلية,209,3.162351131439209,3.229002952575684,3.2645883560180664
101553,i once was,justin,7,لقد كنت طفلاً صغيراً ذات مرة كنت أنضج عندما كنت في الرابعة من عمري ذات مرة كنت مجرد فتى صغير غريب الأطوار يركض حول الملعب,171,3.048292875289917,3.19651746749878,3.142145872116089
100790,What I Don&apos;t Understand,justin,7,أنا لا أفهم لماذا كان النازيون بغيضين جداً لماذا كان (هتلر) مُعتَقَر لماذا هم على الرغم من أنهم كانوا أفضل كثيراً لكن الأهم من كل شيء لماذا لم يقف أمامهم أحد حتى وقت متأخر لماذا قتلوا 6 ملايين يهودي,391,2.395533561706543,3.3318915367126465,3.094809293746948
80389,My Cat Sierra,justin,7,قطتي مثل سمكة من الماء. قطتي بطيئة جدا. قطتي تستطيع التسلق. ولكن بين الحين والآخر ستنهض قطتي لتذهب وتخرج وتسير على القضبان في منزلي.,178,2.790459632873535,3.11031436920166,3.035197257995605
80385,Kitty Kat,justin,7,(كاتز) تحبني، أحب (كاتز) (كاتز) (كاتز) لطيفة، أنا و(كاتس) لطيفان، أنا و(كاتس) كثيراً مثل,84,4.282713413238525,3.66749906539917,3.3347156047821045
