id,title,author,grade,text,char,valence,arousal,dominance
33124,Mellow Yellow,john,4,أصفر هو جداً أصفر أصفر جداً أصفر جداً أصفر أصفر أصفر هو جداً أصفر أحب أن أشربه لأنه مذاقه مثل,151,3.5602355003356934,3.168085813522339,3.2909958362579346
39270,Snow Day,john,4,لقد رأيت قطرة من الثلج، لقد نظر أنفاسي إلى سحابة، الأشجار لم يكن عليها أوراق، خصلات الثلج تشتعل كالألماس، السيارات تسابقت أسفل الجدار، سمعت ثلجاً يدق تحت قدمي، شعرت بالسعادة والبرودة!,228,3.5209765434265137,3.679946899414064,3.2254271507263184
31710,Fat Man,john,4,أكثر بدانة من بقرة، أكثر عدداً من الحليب المجمد، لديها لفات أكثر من حديقة الزيتون، أثقل من قمامة الأسبوع الماضي، يا رفاق، أقدم لكم (دان فورد),145,2.847984790802002,3.279587984085083,3.2806203365325928
94246,Gone Fishing,john,4,في كل مساء مظلم في السادسة فقط، أصطاد سمكة أخرى وأضعها على طبق رخوي، بعض الأشياء عن كيف أني لا أزال جائعاً من أجل السمك.,220,3.4105536937713623,3.259378433227539,3.281571626663208
81829,Dolphin,john,4,تقفز وتسبح في الماء بحرية,57,3.2433738708496094,3.023050308227539,3.1687376499176025
57734,Bored,john,4,أنا أشعر بالملل لدرجة أنني لا أستطيع تحمل تكلفة لوح تزلج أو لوح خارجي أو لوح تزلج، كل ما أستطيع حقاً اللعب به هو لوح تزلج لكنه ليس تزلجاً,146,2.360710620880127,3.090932607650757,2.9674885272979736
54769,Spider,john,4,"عندما استيقظت في صباح أحد الأيام، كان عنكبوت على رأسي. سألت: ""ما الذي تفعله هناك؟"" نظر إلي وقال ""مرحباً اسمي هو جون، هل تريد أن تكون صديقاً؟"" ""أوك!"" قلت ""مرحباً اسمي هو جون، هل تريد أن تكون صديقاً؟""",238,3.1403648853302,3.441772937774658,3.1476919651031494
62878,My little dog,john,4,كلبي الصغير، سقط في المستنقع السريع، فكرت في خطة، وحصلت على مقلاة كبيرة، ملأتها بالمقلاة، وقلت لك يا رجل!,136,3.315382480621338,3.5695786476135254,3.315059423446656
43531,The Hairy Iguana,john,4,ذات مرة كان هناك إغوانا مشعر. كان يسخر منه. عندما كان مبتهجاً لم يختاروه للألعاب هناك. ذات مرة جعل الإغوانا المشعرة صديقاً، الثعبان الوردي. لعب هذان الاثنان معاً كثيراً. عندما سخر أحدهم منهم سخر منهم تشبثوا من أجل بعضهم البعض. النهاية.,266,3.255648136138916,3.208491563796997,3.238084077835083
87632,soccer   poetry,john,4,كرة القدم هي أفضل رياضة و رياضة إنها ممتعة بالنسبة لي,61,4.002574443817139,3.545799732208252,3.420362949371338
