id,title,author,grade,text,char,valence,arousal,dominance
27005,My  baby,ryan,5,لقد أحببتك من البداية ولن أحطم قلبك أبداً لو جعلتك تبكي لكنت سقطت وأموت أنت مثل ملاك السماء تطير عالياً جداً,330,4.126503467559815,3.96047568321228,3.39605975151062
71330,PINK ROSES,ryan,5,الورود الوردية الورد الوردية الورد الزهرة الزهرة الزهرة الرائـع البديـع البديـع البديـع البديـع الرائـع,69,4.454044818878174,3.772736072540283,3.410893678665161
22502,Criminal Mime,ryan,5,ذات مرة كنت آخذ نزهة وصادفت مهزلة كان يفعل ذلك الشيء الغريب حيث كان في صندوق قال لي هل يمكنني الحصول على نقود؟ لأنني تعبت من فعل كل هذه المهزلة أقول أنه مجرم لأنه يريد نقودي التي تمنيتها لي أن يبقى في ذلك الصندوق لأنه بدلاً من أخذ قرشاً سرق سواكس ركبتي.,328,2.364923477172852,3.4085516929626465,3.135657548904419
90747,Cooooooffeeeeeeeeeeeeeee!!!!!!!!!!!,ryan,5,انا احب القهوه مع التوفي سوف اضع في بعض السوغر بعض الكريم ايضا! المزيج، المزيج، المزيج، المزيج، المزيج، المزيج، المزيج، المزيج، المزيج، المزيج، المشروب، الشرب، الشراب، الشراب، الشرب، الشرب، الشرب، الشُرب، الشُرب، الشُرب، الشُرب، الشُرب، الشُرب، الشُرب، الشُرب، الشُرب، الشُرب، الحُلوى!!!!,194,3.810044765472412,3.7495322227478014,3.397313117980957
22154,Sly The Fly,ryan,5,ذات مرة كان هناك ذبابة شابة ظنت أنه يستطيع الطيران لذا في يوم ما حاول أن يحاول,121,2.7321839332580566,3.0585925579071045,3.064443588256836
36553,The Sounds of Silence,ryan,5,هل تسمعون بناء الأفكار والأفكار؟ هل تسمعون نار الغضب؟ هل تسمعون مخيلتي تنمو بسرعة بزيادات كبيرة؟ هل تسمعون صوت الموت المظلم؟ هل تسمعون صوت كارثة تنتظر الضرب؟ هل يمكنكم؟,260,2.527139663696289,3.441342830657959,2.92452073097229
120231,My Hands,ryan,5,يداي. كبيرتان وقويتان. قذرتان جدا. ناعمتان. يداي. تدعني اشعر بماء بارد من بركة عميقة. وماء حمام ساخن حار. تدعني اغسل شعري في الصباح واغسله في الليل. يداي. تركوني ادفعي يسحبون يديّ.,337,3.46260929107666,3.276667356491089,3.266990900039673
113158,Halloween Night,ryan,5,في وقت متأخر من ليلة الهالوين، عندما يجعل الشر مخيفاً، بينما تذهب الأهوال في كل مكان، لن أضطر للحذر، لأنه، في سريري أنا أنام مختبئاً مختبئاً من الأشياء التي تزحف.,172,2.6369028091430664,3.507800579071045,3.131459951400757
38231,Same old name,ryan,5,نفس اسمي القديم كان عاراً مملاً، كان مملاً ومملاً وعالقاً في الهواء، لم يُدّعى أنه كان هدفه أن يُلقى عليه اللوم,173,2.085388660430908,3.309044122695923,3.0303120613098145
105162,Ryan Poem,ryan,5,أنا (ريان ريان) رائع أنا (ريان) هذا هو اسمي,59,4.156789302825928,3.865943431854248,3.3957059383392334
101449,Dreams,ryan,5,احلام حلوة وبعضها سيئه ولكن مهما حدث هناك دائما في راسك ولكنك تعلم انها لن تتحقق,127,2.6227400302886963,3.142665386199951,2.955348014831543
105146,Robin,ryan,5,(أ) حبّة حبّة حبّ في الطريق على الطريق نقطة مُفضّلة للدبّينات عندما تأتي سيارة، يركض هارباً وعندما تذهب السيارة يعود الحنّين إلى مكانه المفضّل,167,2.9384007453918457,3.1466622352600098,3.1213643550872803
79186,Lacross,ryan,5,من الممتع أن ألعب معك,63,4.087268352508545,3.783829689025879,3.434774875640869
113457,Bird is the word,ryan,5,بينما هو يُمْكِنُ أَنْ يَمْكِنَ أَنْ يَكُونَ مُرْكَزَةً صخريّةً مُرْمَاةً مَرْكَزَةً مَع نَحْوِه حادّةً كَمخروط يَسْفرُ من خلال السماءِ المفتوحةِ الزرقاءِ يَرى الآخرين يَطِيرونَ مباشرة بينما يَنْزلُ,348,3.3242902755737305,3.504323482513428,3.334397792816162
25368,Tony Hawk,ryan,5,في نزهة عبر الحديقة رأى (توني هوك) يرتدي معطفًا أسودًا أسودًا، قام الظلام بسحق السكة الحديدية في الخلف.,110,2.8594517707824707,3.1152305603027344,3.099576950073242
27166,It Is Snowing,ryan,5,إنها تثلج، والرياح تهب، مع نسيم قد نتجمد، لكنها دافئة داخلها، لدي شوكولاتة ساخنة توضع جانباً، أجلس، أدفأ قدميك، لكن الأطفال نائمون.,189,3.280935764312744,3.1815662384033203,3.225961446762085
73952,My Dad,ryan,5,هو أفضل أبي هو أحياناً مجنون يساعدني مع الكثير من الأشياء لهذا السبب والدك هو الأفضل حقاً,109,3.8555867671966553,3.58243727684021,3.4197046756744385
105142,Tree,ryan,5,الأطنان من الأخضر المهيأة لتوفير ظل مُطَرَّق من أنماط أوراق العمل المُطَّرَقة,159,3.2177770137786865,2.9896693229675293,3.2064859867095947
72952,War,ryan,5,لا يمكن إيقاف حرب لا يمكن إيقافها لن تكون قادرة على التخلص منها بعيداً ولا حتى تغير للأفضل ولا حتى قوة رسالة كل ما سيحدث هو لا شيء ما لم نفعل شيئاً,176,2.6144585609436035,3.206451654434204,3.2144463062286377
