id,title,author,grade,text,char,valence,arousal,dominance
21324,Jeff Gordan,heather,7,"he will be known for years; he has been loyal to his fans.  he is very focused on his job.  and keeps his fans happy.  even though there were some nasty rumors about him and still are.  his fans are still there for him.  no matter what rumors are going around,  i am proud. ",270,3.776069402694702,3.5294246673583984,3.3985636234283447
16897,What if...,heather,7,"what if you had no friends? then you would be lonely.   what if the world was going to end tomorrow? then your life would dissapear like a living nightmare.   what if you never existed? then everything of you that's here on earth wouldn't be here.   what if there was no gravity on earth? then everybody could fly anywhere.   what if you could relive the past and change it? then everything would go your way.   what if you could live the future? then events that should have happened wouldn't.    what if there was no color and everything was black and white? then you wouldn't know what red or blue or any colors look like.   what if everything moved in slow motion? then you would have time to change things.   what if you were the only person living in the world? then you could go where ever you want,  when ever you want.   what if you ruled the world? then you could have everything your way.   what if everything you wished for came true? then your life would be perfect.   what if you had nothing that you do have? then you would think your one of the unluckiest people. ",1070,2.818388700485229,3.303374767303467,3.0288281440734863
29877,My Special Friend,heather,7,"my special friend is slimy and green,  his body is shaped like a tangerine.  he talks to me night and day,   but one day i know he will go away.  he will follow his dreams of becoming a star,  and i know that he will move afar.  i will appreciate the time together we share,  he is worried to spend his time out there.   for there is no limit to the sky above,  but the world today is not like the old,   the people out there are much more cold.   my friend is moving away very soon,  i hope he will enjoy his trip to the moon.  this may seem impossible for he's not what you think my special friend is an amphibian frog name ally j.  mink",628,3.0557332038879395,3.15137243270874,3.087230443954468
45265,Teddy Bear,heather,7,small and soft white and blue.       cudly cool wonderful.  fits in your hands.  carry it love it confertable you can sleep with it.  you are soft like rose pedals under your feet. ,179,3.87828516960144,3.5310659408569336,3.339272737503052
23828,Love,heather,7,"love is patient, love is kind.            love is something that you'll often find.  love is gentle, love is true.  but is love really something that you do? can you love someone or is love something that you feel? is love a commitment,  is love even real? is love something that you feel inside your heart?when you're with someone you love,  do you find it hard to part? is love something you experience,  or is love something you find?can you really love someone forever,  or do you run out of time? to express love,  is it happy or is it sad? do some people think it's crazy, d o others think it's bad? no matter what people say and no matter what they do,  only in your heart will you know if true love is true. ",706,3.443727493286133,3.358386278152466,3.2245569229125977
45778,Cheerleading,heather,7,"toetouches and herkeys,  do not fall.  make sure the stunts,  stand up tall.   the dances are hard,  and so are the cheers.  if you don't get them,  show no tears.   do a backhandsrping,  don't get hurt.  backtucks are hard too,  don't rip your skirt.   i love this sport,  it's fun to do.  if you try out,  i'm rooting for you. ",316,3.4563989639282227,3.4591143131256104,3.3796520233154297
45781,Street Lights,heather,7,"i walked outside,  and saw it tall.  the light came on,  as the sun began to fall.   its wooden post,  and black lampshade.  when it's on,  there's no more shade",158,3.074620723724365,3.0541622638702397,3.1645638942718506
23021,The kids in school,heather,7,some kids act like a fool others act weird at school i think they should have respect and if they don't then what the heck. ,126,2.3577537536621094,3.3199195861816406,3.288022756576538
23027,A cute boy,heather,7,when i first saw him i thought he was cute.  he looked nice and wore a great suit.  he was short and had brownish blond hair.  and every girl loved to stare. ,157,3.895708560943604,3.483218193054199,3.2745769023895264
113556,CATS,heaven,7,"they eat, sleep, and repeat. nothing really its a cat.  try and make them play but they just lay.  you take a nap and wake to a bang.  then you see the broken vase near the lamp.  you see your c at sleeping on the bed,  but who could have broken that vase? you go back to sleep thinking maybe theres more to cats then you think. ",323,2.6179685592651367,3.198981046676636,3.015101671218872
104195,Batman,hector,7,he is a hero.  he is a lookout.  he is an officer.  he is a player.  he is a wall.  he is awesome.  he is strong.  he is my protector.  he is my dog batman. ,152,3.970993041992188,3.7710483074188232,3.3472135066986084
91864,I went away,hector,7,today i went away.   today my cat ran away.  today my parents are living.   today the day is going away.  today my money went away. ,130,2.3207993507385254,3.2011468410491943,2.8864400386810303
104359,Senior Mexico,hector,7,so strong he can beat up the incredible hulk so smart he can get a better grade than einstein so fast he can run 60 laps in 60min.  faster than flash he is as ugly as a shaved cat and if he enters an ugly contest the judges would say ''no profetionals''. ,256,3.1233725547790527,3.4561643600463867,3.3164470195770264
104298,The Ocean and the Atmosphere,hector,7,oceans are like the sky                       always blue   the atmosphere is like the ocean            because it is very big  ocean is like rivers     have water rotating   tha atmosphere is like clouds     high i the sky   ocean is like a lake   have different kind of animals  the atmosphere is like a ballon    protect what is inside,341,3.2382166385650635,3.0772199630737305,3.1485135555267334
15997,Our foture car,hector,7,i like the cars that are fixed with turbos and with things that make it run faster. i always liked racing since i was like five years old. ,140,3.56091833114624,3.305887460708618,3.271594762802124
14507,TEARS,heidi,7,"a tear is like a story, one that never ends.  it rights yours wrongs,  it kills your bads, so if you ever see someone crying tell them a tear is a never ending surprise!!",169,3.6363635063171382,3.7458744049072266,3.388166666030884
44490,My world outside the picture,heidi,7,"like raining stars. . .  like walking seas.   like blue and red  shall it to be? if only i, if only why,  oh tell me why please me.  my feelings deep and dark just hiden in my frozen heart.  oh how the tears run down and flood making a pond of pain and blood.  just me and red,  just me and blue nor seas or stars can stop us too. ",324,2.538406610488892,3.3822789192199707,2.915959358215332
30425,If I were a Tree,heidi,7,"if i were a tree what kind would i be? would i be palm or maple or pine? would i be straight,  as straight as a line? would i be young? would i be old? would i be green &amp; bright &amp; bold? would i be short,  or would i be tall? would my limbs be  large or small? would i be dull,  or would i be bright? would i be an obscure sight? yet as for now,  you must take heed; that i am merely a demure little seed!",412,2.885065793991089,3.2069287300109863,3.154413938522339
100817,The Dog,helen,7,"i remember my dog the most,    \twith his coat and forceful \tdetermination.   \theâ’s the one who got me through,    \tthis walk down the trail full of tears.    he represents us all,   \t \tin my mind,  anyway.   \theâ’s bright and determined,  \t \t \tand everything in between.    his determination was like,    \tthe fight we gave.   \tlike the fire in our hearts,    \tand our never ending freedom.    his brightness was like   \tthe rising sun as it rose high above \tus.   \tit warmed our hearts and gave us \tspirit,    \tto carry us through the darkness.    but even though he died,    \tthat sad fateful day.    \tfalling after the gunshot,    \tshot by the cruel,  blue-coated man.    his memory lives on,    \tas the dog who saved us all.    \tthrough deaths and illness and \tcruelty,    \tthrough despair and fear,    he rests in peace,    \ton our sacred land.    \tand watches over us,    \tas we walk our trail full of tears. ",918,3.141366481781006,3.339203357696533,3.179523706436157
27624,River,helena,7,"the river seems so quiet and peaceful,  it seems like it speaks to me so beautiful.  when i'm there i feel so peaceful,  peace that seems to last for eternity.  the river speaks to me so peaceful and gentle, it makes me feel special.  it speaks to me so beautiful,  the river is so quiet and peaceful. ",297,4.204039573669434,3.7190442085266113,3.3227713108062744
60978,Animals,hell,7,animals are cute  animals are nice.   animals are knowing.   animals know when you are sad. ,92,3.944654703140259,3.4319159984588623,3.2866079807281494
