id,title,author,grade,text,char,valence,arousal,dominance
33124,Mellow Yellow,john,4,mellow yellow is very yellow mellow yellow is very mellow  i like to drink it because  it tastes like jellow mellow yellow is very  good for fellow,151,3.5602355003356934,3.168085813522339,3.2909958362579346
39270,Snow Day,john,4,i saw  a moutain of snow.   my breath  looked lide a cloud.   the trees had no leaves on them.  the icicles sparkled like diamonds.  the cars raced down the sreet.  i heared snow crunching beneath  my feet.   i felt happy and cold!,228,3.5209765434265137,3.6799468994140634,3.2254271507263184
31710,Fat Man,john,4,"fatter than a cow,  chunkier than frozen milk,  has more rolls than olive garden,  heavier than last week's garbage,  folks,  i give you dan ford",145,2.847984790802002,3.279587984085083,3.2806203365325928
94246,Gone Fishing,john,4,"just about every sunny afternoon , i eat fish with a silver spoon at the blue lagoon.    just abuout every darkning evening at six , i catch another fish and put it on a shinny dish.   some how i'm still hungary for fish. ",220,3.4105536937713623,3.259378433227539,3.281571626663208
81829,Dolphin,john,4,dolphin jumpping splasing swimming in the water freely,57,3.2433738708496094,3.023050308227539,3.1687376499176025
57734,Bored,john,4,"i`m so bored that i can`t afford a skate board or a outboard,  or a surfboard.    all i really can play with is a snowboard but it`s not snowing. ",146,2.360710620880127,3.090932607650757,2.9674885272979736
54769,Spider,john,4,"when i awoke one morning,           a spider was on my head. i          asked '' what are you doing          there?'' it looked at me and          said '' hi my name is john,            do you want to be friends?''          ''ok!''i said",238,3.1403648853302,3.441772937774658,3.1476919651031494
62878,My little dog,john,4,"my little dog,  fell into the quicksand bog.  i thought of a plan,  and got a big pan.  i scooped it up with the pan,  and it said yo man!",136,3.315382480621338,3.5695786476135254,3.3150594234466557
43531,The Hairy Iguana,john,4,"once there was a hairy iguana. he got made fun of. when he was littlier they didn't pick him for there games. one time the hairy iguana made a friend,  the pink snake.  these two played together alot. when someone made fun of them they stuck up for each other.  the end. ",266,3.255648136138916,3.208491563796997,3.238084077835083
87632,soccer   poetry,john,4,soccer  is   the   best    sport&lt;br&gt;it's fun for me. ,61,4.002574443817139,3.545799732208252,3.420362949371338
43537,Pink Fuzzy Chicken,john - david,4,"it was pink-fuzzy-chicken &amp; the eyes was the size of vicken mcniffen,  it was the mooer of the sewer it was on my pinky toe. ",130,2.9369850158691406,3.103444814682007,3.1287877559661865
44609,Football,john marcus,4,"the cheerleders are cheering,  coaches yelling, fans scraming, team rooting,  everyone likes me for chasing the waffle sticks!",125,3.7766406536102295,3.734520673751831,3.3703181743621826
107126,Cat,john paul,4,a fat cat sat on a mat and spat at a cat who then spat at a rat the died and the cat made a splat,100,2.4068140983581543,3.314720630645752,3.0809781551361084
107085,Hot dogs,john paul,4,hot dogs are juicy yummy and makes tummy rumble with ketchup and mustard,75,4.0550456047058105,3.658292293548584,3.4307737350463867
107086,Dogs,john paul,4,dogs chase frogs the that are on logs the dogs jump over the log wearing clogs big dogs eat logs,99,2.802793025970459,3.1657228469848637,3.159970760345459
107089,Red,john paul and josh,4,a man was dead covered in red he got hit in the head by flying bed.  he woke up and he was dreaming and could not stop screaming. it was a nightmare it was his biggest scare. ,175,2.197494983673096,3.5541906356811523,2.827585458755493
18404,Our Class Wildlife Habitat,johnathan,4,useful fun for our class helpful for animals easy to enjoy everyday fun work!  cinquain poem,97,3.913980007171631,3.474825620651245,3.372422456741333
72418,APRIL,johnathan,4,april showers bring may flowers.  showers bring flowers.  flowers make a beautiful garden!,91,4.088689804077148,3.5477585792541504,3.363795042037964
47674,Fire,johnathan,4,"fire i hope you don't get burnt really,  i mean it,  don't get burnt earning a medal is better than getting burnt",114,3.0465521812438965,3.2672436237335205,3.2896859645843506
81732,Mud Pies,johnna,4,down by the pond mud pies i love to make i played there all the time  until i saw that snake,95,3.126297235488892,3.237699031829834,3.1873435974121094
39811,A great sight to see,johnny,4,i have a great sight to see         it's me       i'm only three        she is there for me  i have a great sight to see        soon it will be me            i'm a flea         a great sight to see.   (you can sing it),220,3.91327428817749,3.638171911239624,3.356696128845215
96815,snore,johnny,4,i snore when it pores my name is lore i hate boar my faverite thing to do is to watch gore,93,2.4876558780670166,3.378746032714844,3.199084997177124
89730,MATH MATH,joi,4,"math math sometimes hard when its hard mom gives me flashcards, math math when its easy it feals so breezy!math!",114,3.778841018676758,3.7141928672790527,3.352665424346924
