id,title,author,grade,text,char,valence,arousal,dominance
117238,Bob,evian,2,"bob wanted a job, he didn't have a job so he would always sob. so he finally got a job on mars and his job was making candy bars. ",130,3.1980369091033936,3.242384195327759,3.2415902614593506
117852,Rain Song,evie,2,"pit,  pat,  pit,  pat it looks like it's raining glitter.  pit,  pat,  pit,  pat<brsplitter spitter<br=\\> splat splat.  slish,  sploosh  on the pond.  it's pouring out,  run! why do you hide the sun? pit,  pat,  pit,  pat,  splitter. . . splat!\n\n\n\t\t\t\t\t\t</brsplitter>",261,3.104337215423584,3.348282814025879,3.171654462814331
107616,Tall,ezra,2,it's the tallest tree you'll ever see. don't try to climb it you cannot. you won't even get up the stump!,106,2.7608423233032227,3.5803158283233643,3.396576166152954
54539,Wad,fabian,2,a car fast  and   fast  gets the wind  then blows    the wind  away,73,2.934248685836792,3.293142795562744,3.137347936630249
20863,Dogs,faddty,2,dogs are fluffly dogs are ruffly dogs are cute  with a boot. ,63,3.662849187850952,3.3142788410186768,3.265766859054565
75399,Books,fadi,2,books make you smart.  you can learn from them.  i like funny books they make you laugh,88,3.8908228874206543,3.424201726913452,3.365417718887329
112126,The Great Big Terrible  FIRE,fahima and sulekha,2,"terrible,   horrible and petrified.  terrible,   horrible and petrified.  black smoke choking and strangling me like i am going to die! shouting and screaming as loud as a volcano erupting! crackle!  boom!  smash! crackle! boom! smash! red fiery   flames dancing like a rattle snake.  bash!  boom!  bang! bash! boom!bang!",320,2.6938705444335938,4.049136161804199,3.063383817672729
89758,Popcorn,faith,2,puff puff corn i love popcorn popcorn big and tuff fluff puff i will stuff,77,3.6704025268554688,3.366901397705078,3.347557783126831
107565,I Remember,fatema,2,i  was  four  years  old            in   the   mall wandering  around   the   food   court               like   a   mouse                  in   a   cheese    shop    until  i  realized                                    i  was                                   lost                                    lost                                  lost                                  lost                  i  was confused                  by   all    the   people                   there    were    thousands                    then     i    saw   my                                 family                         i     was                             happy                            happy                             happy                            happy!,755,3.22090220451355,3.1679930686950684,3.13901948928833
45975,Girl Scouts,feighbe,2,uniforms cookies badges trips shows arts &amp; crafts march pledge sing play  read  race wish  joke  help,109,3.250984668731689,3.0724880695343018,3.210179567337036
26988,I Can&apos;t Write A Poem,felix,2,i can't write a poem.   i'd rather copy it from a book.  i'd rather read a book.  i have to go to the restroom.  i'm thirsty.  i want my mommy and daddy.  i want my grandma and grandpa.  i'm bleeding! i have a splinter! i'm drowsy.   i wrote a poem!,244,2.563338041305542,3.552551746368408,3.074483633041382
104675,The jellybeans,feodor,2,almost every afternoon  i eat jellybean with my spoon every evening right at six i eat jellybeas stacked on brick.    i eat jellybean out the door than i drap them on the floor and i ask for more. ,198,3.286721706390381,3.225254535675049,3.2754099369049072
74063,Super  trantella,fernando,2,super trantella can shoot webs it is cool! you couid stick to anything you are really safe wow! you kill bugs your fast and your furry you are fun and big and tall. ,167,3.981813669204712,3.801223754882813,3.4111154079437256
78085,"Cars, cars",fernando,2,"cars,  cars have wheels wheels cars,  cars have windows windows cars,  cars have seats seats cars cars have doors doors",119,3.0953564643859863,2.962298393249512,3.19081711769104
26925,My best friend is a green alien,fernando,2,"my best friend is a green alien.  he is a teen and is fourteen.  he is very lean and mean at sometimes,  but most of the time he is so nice! sometimes he likes to climb up the spine of a porcipine. we also like to go picking pines around the trees that are so green. so even if my green friend is lean,  and mean at sometimes he is still my best friend,  the alien.  get the ten my friend!",384,3.5606460571289062,3.459108829498291,3.2747104167938232
107772,Basket,filippo,2,basket is the best when you bounce the ball you're in a game loosing by one point 3 seconds left  time out time out yelled the  time out finished they to kobe from two point swish 1 second left the shot from the other team fails so the eagles winnnnnnnnn,257,3.219325542449951,3.2889232635498047,3.274708032608032
117452,Who will win,finnan,2,patriots win.  raiders lose.  but on any given sunday a team has a chance to win.  teams are sometimes to good.  some are better.  some are worse.  it depends which day.  raiders win.  patriots lose. ,194,3.0254111289978027,3.103292465209961,3.2185215950012207
44829,Yuck peas,fiona,2,when it was dinner my mom calls me for dinner i say  whats for dinner she says peas i said  when is it sleeping time she said not until you finish your peas i told my mom take oiut the trash after i am going to vomit.  when i ate one bite i vomit but when i did it my mom says it is bath time.  i threw my peas and never ate that green stuff again,348,2.405711889266968,3.509878158569336,3.19983983039856
67416,My    little  sister!,francheli,2,"my  little  sister, my  little  sister  like's   to  eat   the  trouble  is  she's  not  to  neat.   because she  doesn't  know  exacly  where  the  food  should  go!!!",169,2.4558329582214355,3.399465799331665,3.039397954940796
43940,The  Squirrel  On  My  Head,franchesca,2,"there was a squirrel on my head.  when i was sitting on my bed.  then i asked.  why are you here? she answered.  to look at you my dear.  you came to visit,  that is so nice.  please come back again on a cold  winter night. ",219,3.640889167785645,3.3635413646698,3.1992404460906982
112491,Cat,franco,2,"black,  big scratching,  eating,  chasing the cat will eat kitty",66,2.651059627532959,3.256809711456299,3.1155946254730225
112655,The big bad day,frankie,2,it was a rainy day all of the sotin a yellow thing came out the sun,70,2.8326950073242188,3.08951997756958,2.9904305934906006
102541,The    weird     day,frankie,2,one day i woke  up  out  of  bed  but  i  was  too  weak  so  stretched  instead.  then  i  walked  down  stairs  but  i  saw  my  messy  hair  so  i  went  back  up  stairs.   i brushed  my  hair  both  sides  and  went  back  to bed. ,238,2.644970417022705,3.1040444374084477,2.9203925132751465
41086,Spring Fling,franklin,2,"spring is here there is no reason to fear,  winter is a thing of the past,  let's have a springtime blast,  go and play in the warm breeze,  i hope that the air does not cause you to sneeze. ",189,3.63137149810791,3.53055739402771,3.3990089893341064
83692,how to write a poem,frecklestien,2,"start with ideas about weird things,  then write all ideas on paper. ",70,3.0611610412597656,3.023587226867676,3.2537097930908203
62540,Red Car,fred,2,i wish i had a red car.  i wish i had a red bar.  i wish i had a red tar.  i wish i had a red car. ,98,2.6552822589874268,3.1692934036254883,3.038105010986328
53487,I love school,freddy,2,i love school its so cool all the fun and laughs all the screems and shouts and when its morning play time we like to run about,130,4.171729564666748,3.6758127212524414,3.388796091079712
93914,ME ME ME,frederick,2,this me standing tall  i am like a wonderwall  everyone stands and looks up at me  everyone is so silly. ,107,3.5821990966796875,3.564178466796875,3.217959403991699
93916,CARS,frederick,2,red cars  yellow cars  blue cars too cars cars cars cars cars everyone loves cars!!,86,3.8169021606445312,3.637428760528565,3.344512939453125
93917,FOOTBALL,frederick,2,i like it running on the grass  i just run and then i pass i like shooting at the goal when i score i do a forward roll,122,3.4735801219940186,3.333265781402588,3.2872447967529297
93915,ANIMALS,frederick,2,cats cats  i love cats dogs dogs i love dogs birds birds i love birds name an animal i will love it,103,4.257138729095459,3.6590018272399902,3.390047550201416
98039,my pony,fredrick,2,my little pony scrawny and bony  when it walks it talks,58,2.983488082885742,3.018914222717285,3.1391847133636475
120864,Roses Are Red,gabbie,2,"roses are red,  violets are blue shopkins are sweet,  and so are you i love to play with shopkins at playtime in the middle of the day when i have nothing to do and so will you!",178,3.951525926589966,3.6397223472595215,3.371346473693848
21593,A   Dog   with   a  Cold,gabriel,2,"once  there  was  a  dog  with a  cold.  he  sniffled  and  he  sneezed,   he   whined  and  he  cried,  he  hated  having  a  cold.    because  his nose wouldn't  hold. ",171,2.1894989013671875,3.35862398147583,2.8242063522338867
117189,The Duck,gabriel,2,the duck says cluck and his name is chuck and hes a punk with his junk  and he stunk,89,2.3080077171325684,3.291898727416992,3.184521436691284
105205,It&apos;s Time for Summer!,gabriela,2,its time for summer!   so open the curtain.   let the sun come in.   i lift up my chin.   and feel the nice air.   get out of your chair.   get in the sun and have some fun.   there is a ton of stuff to do.   nothing in the water scares anyone when they think of fun.   but i'm not done.   i want to play with my water gun.   you see the beach ball fall.   you don't want to be at the mall.   you smell a blossom.   summer is awesome!,424,3.905489921569824,3.6915206909179688,3.40401554107666
112489,My Ice Cream Dish,gabriella,2,almost every afternoon  i put some ice cream on a spoon.   i put them on a lorna doone.   i would like to see chocolate ice cream on the moon.   it fell down on my dish it will be good i wish. ,193,3.556942939758301,3.296867847442627,3.2411320209503174
73307,Test,gabrielle,2,"test are cool.  they make me drool.  test determine my life.  test are sweet.  they make me smeell my feet.  test are challenging and sometimes hard.  tests about lovebugs, sports, and shrek.  tose test make me say, ''heck. '' i love test and they love me too!",253,4.046347141265869,3.8019111156463614,3.4088327884674072
87910,Spring days,gabrielle,2,"spring has showers and pretty flowers.  ice cream sundays with realy nice mondays.  i saw a band with realy scary hands.  i, ve got new blue ice thats realy nice.  you have a poole thats very cool.  lots of fun in the sun.  my poeams  done just have fun in the sun. ",265,3.99096155166626,3.5041985511779785,3.3301990032196045
107598,Jelly Beans,gage,2,"jelly beans are sweet,   jelly beans are sour,   jelly beans love me,   and i love them to eat!",95,4.318580627441406,3.791332244873047,3.458519697189331
91324,I had to do my homework,garrett,2,i had to do my homework evry night ihad to do my homwork evry single night and my teater dusint haft to give us homework on friday. ,134,2.724761486053467,3.104269504547119,3.127180814743042
91166,Skateboard,garrett,2,one day i rode my skateboard  all around the block what fun it was to jump and rock all around the block,107,3.83872389793396,3.684247493743897,3.390492677688598
53442,A  two  mouth  dragon,garrett,2,a two mouth dragon with a crystal on it's head.  he tried blow fire and lightning but he bled.  he tried to sliver like a snake but he never could do it like  his friends but he could shake. ,191,2.530604839324951,3.24622106552124,2.9224157333374023
87897,Summer,gavin,2,"summer is as  hot  as the sun.   the sun burns you  up like a bun.  summer, summer you help me get out of school and thats so cool.   you get to sit  in the pool.  and wait and stay cool. ",185,3.901922225952149,3.563222885131836,3.313378095626831
102485,My Dad Playing Football,gavin,2,i saw my dad play football when my mom was at the mall he tried going right he bumped a guy and they got in a fight he tried going deep but he did not have fast feet then the qb  threw it far then he crashed into a car,230,2.491951942443848,3.268568515777588,3.027090311050415
102768,What am I,gavin,2,i`m cold in the winter.  i can get rusty.  you can put me in a box.  and when you drop me i make a big bang.  i can fix things.  you can see me in a store.  and you can buy me. ,173,3.434520721435547,3.4533138275146484,3.449244737625122
114583,Baseball,gavin,2,bouncing balls athletic people all around  superb players extra fun ball park awesome to play loud noises love it!,118,4.192734241485596,3.861088752746582,3.419321298599243
114625,Weird things,gavin,2,weird things are a rat eating a cat! weird things are  if you see a fat bat! weird things are me!,101,2.582960844039917,3.613229990005493,3.091466188430786
31157,Chico,gayle,2,"chico is a dog, a nice dog. he runs off all the time and then. . . . we give him a spanken. but that's how dogs are. ",112,2.896412849426269,3.163982629776001,3.2393639087677
31119,Gayle,gayle,2,"gayle is nice every day, gayle is mean on saturday and sunday. she made people laugh today exept her mom, brother and sister. ",125,4.0020036697387695,3.5102312564849854,3.312375783920288
74379,Teacher,gelene,2,"helping, teaching, caring.  will never give up on you. ",54,3.4170854091644287,3.2977774143218994,3.3613951206207275
74381,brother,gelene,2,"loving, caring, helping.  aways on your side",44,3.71848201751709,3.26763916015625,3.3116583824157715
74384,music,gelene,2,"loud, gentle, peaceful.  music is nice",38,4.028367042541504,3.3413310050964355,3.3145060539245605
74377,Family,gelene,2,"caring, loveing, respecting , helping, never giving up",53,3.656168222427368,3.363511562347412,3.367417335510254
74375,dogs,gelene,2,"furry, happy, friendly , barking, cuddly cuddly buddy",52,4.125646114349365,3.665371417999268,3.341640949249268
74403,frieneds,gelene,2,"sharing, kind, happy,  caring. never hating you. ",47,3.934588432312012,3.455352306365967,3.336501359939575
74376,Friends,gelene,2,"happy, funny, laughing , playing, kind.  friends are because oy your kindnes",74,3.956243753433228,3.519745111465454,3.332905530929565
74380,school,gelene,2,"learning, helping, caring.  you will allways have fun!",54,4.068161487579346,3.8005685806274414,3.46366548538208
74404,My Teacher,gelene,2,my teacher afraid of monkeys when she looks in a jungle book and sees a monkey she screams like theres a fire in the room.  she screams she screams all the way home,166,2.446812391281128,3.768125534057617,2.9271907806396484
