id,title,author,grade,text,char,valence,arousal,dominance
119003,Twinkling Star,sophia,7,im a star in ther sky im a star im always high i shine bright like the sun im always having fun.  i twinkle in the night while people look at my height im really not as short as i seem  im a star im always seen. ,213,3.72459888458252,3.477996826171875,3.312554359436035
98865,Fishy &amp; BertFish {Haiku},sophie,7,"fishy and bertfish&lt;br&gt;are cousins,  but not really&lt;br&gt;they are really cool!",89,3.872957706451416,3.6262412071228023,3.319659948348999
113709,Bullying,sophie,7,biggest fears useless left all alone low and lifeless  you do it all for fun insults no one lends a helping hand gossip,125,2.2012205123901367,3.241341352462769,2.8834354877471924
113628,Bullying,sophie,7,"bullying whatâ’s the use? how do you excel from  lowering someoneâ’s self esteem by simply being mean? they put on a fake smile pretending to be okay,   believing it will all go away.   itâ’s not just the punching and hitting.  words hurt.  fat,  ugly,  stupid,  worthless.  to some it means  nothing but to others it can truly damage.   people join in thinking itâ’s fun while not knowing  the pain they give to everyone.  all they want is a true  friend as you make their lives want to end.  thinking itâ’s cool but simply just being cruel,   bullying is not okay we need to make it go away. ",585,2.282595634460449,3.4389808177948,3.13139009475708
52301,Santa&apos;s Reindeer,sophie,7,blitzen so thunderous from the swiss alps dancer and prancer a talented two donder a ugly one then thereâ’s comet a spacey reindeer crashed into a comet flying through the sky cupid what a romantic reindeer pretty vixen and dasher who gave up his film career to be one of santaâ’s reindeer and last but not least thereâ’s rudolph with his bright red nose,362,3.4034228324890137,3.4656529426574707,3.229273557662964
118854,Love,sophie,7,"love, love is an equation that no one has found the answer to yet. dove, a dove is a bird that represents peace at ease",119,3.693652629852295,3.3762612342834477,3.2808353900909424
96925,The World,sophie,7,"i look down from above,  perched on the roof like a dove.  there is nothing more realistic,  than the way the world is built,  so artistic.  when you look deep,  you'll see,  how the world is so free.  so big and mystical,  how extremely beautiful.  from the big building of the eiffel tower,  to the heavenly greenhouse with flowers.  there is no place in which you find no happiness,  the places you think are bad are only the best.  it is just like any other human being,  you look where their heart is supposed to have been.  you part you find will be positive,  then you know that all the left over bits are negative. ",608,3.668495178222656,3.504845142364502,3.2868478298187256
49370,Finger Problem,sophie,7,"when mike was using superglue,  to make a special model,  he stuck his finger up his nose,  and got himself into a twaddle!  you see it struck there,  right there,  as plain as anything,  we called our family ambulance,  and heard itâ’s chime,  ring ding!  he was raced to the hospital,  and he was placed in a bed,  his finger had gone very numb,  by being stuck up his head!  the doctor said, â” ah,   i have a quire for this,  you see it happen all the time,  iâ’ll have to give you a kiss!â”  in surprise mike jumped up,  as his finger popped back out,  we drove him right back home,  when his mother started to shout!  â“ what happened when it popped back out? did you stay a dirty teen?â” â“no,  donâ’t worry mother,  i licked it sparkling clean!â”",741,3.2296078205108643,3.723035097122192,3.257243394851685
113717,Bob Shaw,"sophie, riley, jada",7,"here lies bob shaw,  bob shaw broke the law.  started smokin' when he was seven,   now he's on his way to heaven.  here lies bob shaw,  he wouldn't stop smoking,  to his parents it was provoking.  goodbye bob shaw,  even though he broke the law,  he will always be remembered: by the ciggarett's burning ember",303,3.1721529960632324,3.3999359607696533,3.270296573638916
108533,My President,soren,7,my persident is strong as iron.   speaks with true words.  and never lets you down.   he his called obama.  he is a wise man with strong opinion.  he is called obama.   with every word he says he will tell the truth.  with every word he says he will encourage you.  with every step he takes we will follow him in his journey.   he is obama. ,341,3.4133026599884038,3.2150821685791016,3.3265373706817627
